campaign_id,product_id,budget,clicks,conversions,revenue_generated,roi,customer_id,subscription_tier,subscription_length,flash_sale_id,discount_level,units_sold,bundle_id,bundle_price,customer_satisfaction_post_refund,common_keywords,roas,roi_recalc,cpc,cpa,conversion_rate,revenue_per_click,avg_order_value
CMP_MY76WY,PROD_6CUDG7,7630.2500,4676,446,38611.3000,3.5300,CUST_PGR3BX,Standard,9,FLASH_212YWP,37,75,BNDL_5IHIT1,50.0900,2,Innovative,5.0603,4.0603,1.6318,17.1082,0.0954,8.2573,86.5724
CMP_HJCXSY,PROD_CMJSP4,8337.8400,108,444,65642.8300,1.8000,CUST_66JS0A,Basic,11,FLASH_H5XHXT,52,186,BNDL_6XLGJY,423.1400,3,Affordable,7.8729,6.8729,77.2022,18.7789,4.1111,607.8040,147.8442
CMP_BT4M21,PROD_I6PC5A,44318.0000,1435,581,51314.1000,4.6000,CUST_47NQA5,Basic,8,FLASH_YRIQML,20,129,BNDL_1MISXV,370.9400,2,Durable,1.1579,0.1579,30.8836,76.2788,0.4049,35.7590,88.3203
CMP_9OZ6BU,PROD_S5D8Z5,42542.1100,506,884,30888.1100,3.0800,CUST_XEKZ36,Premium,26,FLASH_PJJ4N8,29,84,BNDL_2A1WMI,467.5000,2,Affordable,0.7261,-0.2739,84.0753,48.1246,1.7470,61.0437,34.9413
CMP_X0X2LX,PROD_SQP1RU,10497.9600,3981,173,52119.8200,4.2100,CUST_9KLTIV,Standard,23,FLASH_WS3C13,44,143,BNDL_273WIQ,134.5300,1,Affordable,4.9648,3.9648,2.6370,60.6818,0.0435,13.0921,301.2706
CMP_FPFW31,PROD_2MCUCG,25624.0800,3409,427,21016.6700,4.8200,CUST_DRRF1Q,Standard,19,FLASH_MGWXRA,33,96,BNDL_3YYECR,386.6700,1,Stylish,0.8202,-0.1798,7.5166,60.0096,0.1253,6.1651,49.2194
CMP_VD3LYB,PROD_ONT7J4,4250.3000,4934,958,35299.1000,4.1800,CUST_G01TCL,Premium,20,FLASH_0RXP0F,36,179,BNDL_XGW8MB,196.3100,1,Innovative,8.3051,7.3051,0.8614,4.4366,0.1942,7.1543,36.8467
CMP_B9RSTA,PROD_K9Q0BL,3328.4000,4054,245,17561.5800,2.5700,CUST_5Z0SLS,Premium,14,FLASH_VVLDVP,58,46,BNDL_WMCGSF,139.8800,1,Durable,5.2763,4.2763,0.8210,13.5853,0.0604,4.3319,71.6799
CMP_9H9F33,PROD_FUTODV,26933.5900,3688,179,88891.4300,3.8400,CUST_DQ5MMA,Basic,14,FLASH_W0ASM4,33,33,BNDL_35WU09,263.1000,3,Stylish,3.3004,2.3004,7.3030,150.4670,0.0485,24.1029,496.6002
CMP_HIUA7X,PROD_8QX3QK,48172.8200,4618,538,35993.9000,0.7100,CUST_O08G8B,Premium,30,FLASH_FE4BTR,27,73,BNDL_OEPQJY,101.9500,3,Durable,0.7472,-0.2528,10.4315,89.5406,0.1165,7.7943,66.9032
CMP_LH186O,PROD_6SET22,14898.4900,4489,604,87812.5700,1.8900,CUST_V4X435,Premium,4,FLASH_9HVN3B,13,162,BNDL_9YI4OC,193.7700,2,Affordable,5.8941,4.8941,3.3189,24.6664,0.1346,19.5617,145.3850
CMP_MMQ6QV,PROD_PZ9MM4,5477.9800,2503,49,23180.9500,1.0800,CUST_V27ENZ,Standard,32,FLASH_ELW98Q,51,27,BNDL_X4CWN8,346.1200,4,Stylish,4.2317,3.2317,2.1886,111.7955,0.0196,9.2613,473.0806
CMP_BPP5B8,PROD_XOOWJ6,49153.7600,2988,402,98572.0600,3.3900,CUST_Z3SIYP,Premium,29,FLASH_UGC7J3,46,69,BNDL_0X9YYO,460.2800,4,Durable,2.0054,1.0054,16.4504,122.2730,0.1345,32.9893,245.2041
CMP_VM9H4N,PROD_QJQI25,10643.2100,489,188,13564.8300,4.1500,CUST_ONRDWY,Premium,33,FLASH_5MYVVQ,24,2,BNDL_S27B6Q,109.9400,2,Durable,1.2745,0.2745,21.7653,56.6128,0.3845,27.7399,72.1534
CMP_NAF23B,PROD_U5QLYL,25753.3600,3214,164,21278.9400,1.9400,CUST_FNG593,Premium,23,FLASH_N29SG7,44,194,BNDL_T9ZT5D,114.3400,3,Innovative,0.8263,-0.1737,8.0129,157.0327,0.0510,6.6207,129.7496
CMP_EJD8TR,PROD_4ZQVL4,25979.2100,3624,885,92533.3200,3.4300,CUST_4ZFTY1,Premium,20,FLASH_RI225P,33,121,BNDL_97Z53L,416.9600,1,Innovative,3.5618,2.5618,7.1687,29.3550,0.2442,25.5335,104.5574
CMP_HPYTHN,PROD_9ULZK9,24732.0300,3382,176,93900.9200,4.8700,CUST_7XTQSR,Basic,16,FLASH_MV807V,53,109,BNDL_DWDK0H,465.6400,1,Durable,3.7967,2.7967,7.3128,140.5229,0.0520,27.7649,533.5280
CMP_6BCFL2,PROD_88ROWZ,14861.6100,3022,535,48512.6600,4.2800,CUST_Z4FY5Y,Standard,11,FLASH_DQJTCS,30,124,BNDL_ZSMWP1,257.1800,3,Durable,3.2643,2.2643,4.9178,27.7787,0.1770,16.0532,90.6779
CMP_IXXTFB,PROD_NP82CD,42220.3200,4527,590,28074.6300,4.6000,CUST_LWQ6RL,Premium,13,FLASH_VVWYSG,58,128,BNDL_59G0SW,173.5200,3,Innovative,0.6650,-0.3350,9.3263,71.5599,0.1303,6.2016,47.5841
CMP_2C2ODD,PROD_FLEPYO,25906.2500,4497,955,98178.4500,1.5800,CUST_SPL0VH,Basic,30,FLASH_YJQFQJ,30,91,BNDL_N7000L,153.2400,4,Affordable,3.7898,2.7898,5.7608,27.1270,0.2124,21.8320,102.8047
CMP_5GYT92,PROD_N7NZS4,22618.7600,4459,9,67533.1700,1.1400,CUST_K4NKQJ,Standard,34,FLASH_BFGZNB,38,14,BNDL_79SWIK,300.0200,1,Affordable,2.9857,1.9857,5.0726,2513.1956,0.0020,15.1454,7503.6856
CMP_QD3GQA,PROD_BTID1M,38643.9000,66,918,57564.6500,1.3900,CUST_5LFQ4N,Premium,21,FLASH_1LKVWV,16,177,BNDL_LHOVB5,489.0300,4,Stylish,1.4896,0.4896,585.5136,42.0958,13.9091,872.1917,62.7066
CMP_KPUO71,PROD_CR7Y02,21681.7500,3494,959,30625.6700,1.2900,CUST_0M4KIR,Basic,15,FLASH_0FEGNX,39,12,BNDL_BBQMO8,181.1300,4,Stylish,1.4125,0.4125,6.2054,22.6087,0.2745,8.7652,31.9350
CMP_OM80FI,PROD_BL62QH,912.9500,1890,700,62205.7600,2.4100,CUST_RADCAZ,Standard,5,FLASH_ZQR3IF,18,67,BNDL_PK1D64,392.1500,2,Durable,68.1371,67.1371,0.4830,1.3042,0.3704,32.9131,88.8654
CMP_MJ1RRW,PROD_ZPJY44,10287.4200,3824,14,94873.6100,2.1200,CUST_FWRE7Z,Basic,14,FLASH_L01BH8,27,128,BNDL_QPR59H,289.5600,2,Innovative,9.2223,8.2223,2.6902,734.8157,0.0037,24.8100,6776.6864
CMP_BBGALU,PROD_KFWOON,2828.5900,432,572,17768.7000,3.6200,CUST_MZRVLW,Standard,22,FLASH_SM1I2E,47,184,BNDL_RUHAFC,451.5500,3,Innovative,6.2818,5.2818,6.5477,4.9451,1.3241,41.1313,31.0642
CMP_E2OJN9,PROD_ASZ2IW,9570.1000,2394,796,58303.9200,3.6200,CUST_L3GWT1,Basic,3,FLASH_65TTR7,58,13,BNDL_KCQIRH,381.3200,2,Innovative,6.0923,5.0923,3.9975,12.0227,0.3325,24.3542,73.2461
CMP_T3U9S1,PROD_HULVXK,41184.8600,2523,992,37941.0500,1.3700,CUST_4BCUH4,Standard,15,FLASH_IYI9ON,47,51,BNDL_OT0MRF,83.6000,1,Stylish,0.9212,-0.0788,16.3238,41.5170,0.3932,15.0381,38.2470
CMP_A7ULJO,PROD_IESLOY,45726.8100,3155,174,5049.4400,0.8300,CUST_VRVV87,Basic,15,FLASH_V72BDF,65,173,BNDL_02Z7IU,355.4400,1,Innovative,0.1104,-0.8896,14.4934,262.7978,0.0552,1.6005,29.0198
CMP_OQ66DH,PROD_Q533IJ,19116.4200,1801,330,50770.8700,1.9700,CUST_HB5R0O,Premium,28,FLASH_B0P6MQ,42,185,BNDL_1JSH7X,392.6700,3,Stylish,2.6559,1.6559,10.6143,57.9285,0.1832,28.1904,153.8511
CMP_GKOLNE,PROD_7Y74AG,33511.0100,1797,939,59261.5600,2.9400,CUST_SXM4I2,Premium,31,FLASH_RUWYPU,29,74,BNDL_UHA1BP,73.3200,2,Affordable,1.7684,0.7684,18.6483,35.6880,0.5225,32.9781,63.1114
CMP_TQGO72,PROD_31QQVW,45823.1200,3387,275,68184.9300,1.9600,CUST_CP6TJ4,Basic,29,FLASH_Q1X6N8,43,133,BNDL_3Y5WUT,478.1700,2,Durable,1.4880,0.4880,13.5291,166.6295,0.0812,20.1314,247.9452
CMP_52CTR0,PROD_H95B9Q,47477.9900,3736,404,24910.2100,3.0200,CUST_O4D4NH,Premium,35,FLASH_ULVIVN,40,34,BNDL_GQZ2J1,311.2300,2,Stylish,0.5247,-0.4753,12.7082,117.5198,0.1081,6.6676,61.6589
CMP_SV46TM,PROD_CRGR9G,46122.3300,3069,911,35971.5000,0.5500,CUST_P5E1C1,Basic,20,FLASH_ELFQPE,57,89,BNDL_5OFAIJ,279.9000,4,Innovative,0.7799,-0.2201,15.0285,50.6282,0.2968,11.7209,39.4857
CMP_1TF5IK,PROD_SFK4FP,35651.3600,1135,263,16266.8400,3.5900,CUST_H3Q810,Premium,5,FLASH_R5HUGM,12,70,BNDL_JTEDBI,111.3900,3,Stylish,0.4563,-0.5437,31.4109,135.5565,0.2317,14.3320,61.8511
CMP_QJDXZG,PROD_7Y6Q1P,19366.0900,454,706,53118.7700,0.6900,CUST_F3I5QM,Basic,5,FLASH_H24SQJ,54,154,BNDL_ZEGZMV,192.1100,4,Innovative,2.7429,1.7429,42.6566,27.4307,1.5551,117.0017,75.2391
CMP_N80YDO,PROD_1ZD9EP,16335.1700,3944,257,22251.3100,0.7900,CUST_T72TOK,Standard,1,FLASH_Q15HOL,16,5,BNDL_PZP1LI,241.1800,1,Affordable,1.3622,0.3622,4.1418,63.5610,0.0652,5.6418,86.5810
CMP_ZB5B1I,PROD_PR96X5,39189.0100,1315,188,28022.7100,1.1700,CUST_EERL2P,Premium,31,FLASH_WQX41W,43,68,BNDL_S00WCT,445.3800,2,Innovative,0.7151,-0.2849,29.8015,208.4522,0.1430,21.3100,149.0570
CMP_4DT39L,PROD_IMWYZ8,34352.9800,1023,930,47478.4100,2.0800,CUST_8Q4V8B,Basic,29,FLASH_5MMYZY,12,37,BNDL_FWXPAM,457.8400,2,Innovative,1.3821,0.3821,33.5806,36.9387,0.9091,46.4110,51.0521
CMP_TSGUUL,PROD_XBOAQA,31091.6500,3093,195,23415.3100,1.0800,CUST_86VBDF,Standard,31,FLASH_C9NQRD,64,148,BNDL_90DD38,159.2300,3,Durable,0.7531,-0.2469,10.0523,159.4444,0.0630,7.5704,120.0785
CMP_QB5GHQ,PROD_VRNKNQ,18270.4300,396,13,93358.1700,4.9200,CUST_W17LCU,Standard,1,FLASH_A1IRG2,28,75,BNDL_6TUHB8,414.0900,2,Affordable,5.1098,4.1098,46.1374,1405.4177,0.0328,235.7530,7181.3977
CMP_3HMUNK,PROD_JZ49TU,43191.0100,288,99,66704.5200,4.2000,CUST_Y9R0QM,Basic,13,FLASH_18F2EU,15,33,BNDL_F2PCZ7,60.9000,4,Affordable,1.5444,0.5444,149.9688,436.2728,0.3438,231.6129,673.7830
CMP_3Z32YS,PROD_HN242J,36760.8600,2986,593,12896.0800,1.8500,CUST_6IXDYG,Premium,2,FLASH_T791TJ,52,101,BNDL_SSFOOI,464.8400,1,Innovative,0.3508,-0.6492,12.3111,61.9913,0.1986,4.3188,21.7472
CMP_XHSXO6,PROD_VTNSVX,43237.3400,253,215,32610.5200,3.8200,CUST_VU70FJ,Basic,17,FLASH_JL0TEX,58,61,BNDL_2ZJIL9,229.9000,1,Innovative,0.7542,-0.2458,170.8986,201.1039,0.8498,128.8953,151.6768
CMP_YDSUCN,PROD_X708TQ,28827.1300,350,18,20792.6700,2.7500,CUST_LQPCSP,Basic,25,FLASH_011SAJ,28,3,BNDL_W5FQTN,325.0300,4,Affordable,0.7213,-0.2787,82.3632,1601.5072,0.0514,59.4076,1155.1483
CMP_HTDKN1,PROD_RNVM88,48576.1500,3863,421,84610.7700,3.1600,CUST_AU61EM,Standard,9,FLASH_GBPP8A,15,134,BNDL_AANP7D,120.6000,2,Durable,1.7418,0.7418,12.5747,115.3828,0.1090,21.9029,200.9757
CMP_XBY5EH,PROD_PCAG4A,21236.4900,4474,803,45801.6700,1.8600,CUST_U7NI4I,Basic,2,FLASH_XLZ4TU,21,160,BNDL_BKU7YH,385.3500,4,Affordable,2.1567,1.1567,4.7466,26.4464,0.1795,10.2373,57.0382
CMP_UH8WRY,PROD_PQ3I09,23320.1500,3298,15,88706.4600,2.4700,CUST_B7WK7R,Basic,5,FLASH_9MQX6O,37,66,BNDL_1TODUO,138.7100,3,Stylish,3.8039,2.8039,7.0710,1554.6767,0.0045,26.8970,5913.7640
CMP_VI4ZAJ,PROD_M8CDXQ,12304.6400,745,953,44270.5500,1.6700,CUST_PFYDIP,Basic,25,FLASH_I7YX41,58,31,BNDL_3QXRRL,369.7200,3,Affordable,3.5979,2.5979,16.5163,12.9115,1.2792,59.4236,46.4539
CMP_GRM6ZB,PROD_Y03X7K,21553.8000,4532,632,49312.4300,2.8700,CUST_TWNAE4,Premium,11,FLASH_UEFDKV,37,24,BNDL_05E630,414.9700,2,Durable,2.2879,1.2879,4.7559,34.1041,0.1395,10.8809,78.0260
CMP_ECOV5H,PROD_QX44RQ,21140.7000,2602,213,26135.7400,1.2100,CUST_45RUX9,Premium,32,FLASH_3H2JPS,63,6,BNDL_H8RA50,344.2900,1,Innovative,1.2363,0.2363,8.1248,99.2521,0.0819,10.0445,122.7030
CMP_NZDEP9,PROD_N3ZSN3,16900.4600,2647,500,68839.1300,0.8900,CUST_9LFEHJ,Standard,17,FLASH_VXIKR3,35,148,BNDL_I7ULK5,69.8900,2,Stylish,4.0732,3.0732,6.3848,33.8009,0.1889,26.0065,137.6783
CMP_71PNRS,PROD_836VOU,36997.7400,4433,627,65597.5100,3.1300,CUST_GS0T48,Basic,11,FLASH_KYUIO2,51,162,BNDL_JQ0YK6,166.2200,3,Durable,1.7730,0.7730,8.3460,59.0076,0.1414,14.7975,104.6212
CMP_1IOR96,PROD_X06YE0,18091.4200,1364,863,8544.9400,4.4100,CUST_2KKNOB,Premium,7,FLASH_YX0934,68,149,BNDL_F9N61A,452.2500,4,Durable,0.4723,-0.5277,13.2635,20.9634,0.6327,6.2646,9.9014
CMP_WJEVMH,PROD_V0YPJ7,42429.4200,4193,29,48279.1400,3.3700,CUST_UXT5FM,Premium,17,FLASH_1II3WK,38,28,BNDL_APOMUP,351.4200,3,Stylish,1.1379,0.1379,10.1191,1463.0834,0.0069,11.5142,1664.7979
CMP_7YWIWF,PROD_90OOF1,43451.9100,937,484,26524.0500,3.8600,CUST_0MUUYG,Basic,6,FLASH_27T7U0,61,121,BNDL_0HCFLP,465.8600,4,Durable,0.6104,-0.3896,46.3734,89.7767,0.5165,28.3074,54.8018
CMP_C40PZX,PROD_BZRQ1V,10390.3100,2621,462,70952.9800,4.5400,CUST_JQ3OQ3,Premium,7,FLASH_U8VOWP,51,179,BNDL_GD8B0Y,440.9100,3,Stylish,6.8288,5.8288,3.9643,22.4898,0.1763,27.0710,153.5779
CMP_E8VZG7,PROD_DAN57F,22096.9000,1616,971,72741.5300,1.6300,CUST_2GUBO0,Premium,31,FLASH_7TYVHB,56,139,BNDL_ARZYF2,413.1300,3,Stylish,3.2919,2.2919,13.6738,22.7568,0.6009,45.0133,74.9140
CMP_1HJ1X4,PROD_GNLO2Y,9464.2500,522,312,46345.8400,4.6800,CUST_YGG7PH,Standard,33,FLASH_GHTGC6,64,17,BNDL_CDAR0G,210.2500,2,Affordable,4.8969,3.8969,18.1307,30.3341,0.5977,88.7851,148.5444
CMP_VVMDUE,PROD_45K8TR,21442.7000,586,165,87833.3800,3.0500,CUST_NRALPF,Basic,10,FLASH_J2YVBX,50,27,BNDL_LYI0MK,421.7600,3,Affordable,4.0962,3.0962,36.5916,129.9558,0.2816,149.8863,532.3235
CMP_EVRNUR,PROD_Y5996I,34701.9400,4149,119,75684.9000,3.2400,CUST_P8DFAE,Basic,35,FLASH_8E5UC5,39,15,BNDL_07A44I,421.3000,2,Stylish,2.1810,1.1810,8.3639,291.6129,0.0287,18.2417,636.0076
CMP_RT31A0,PROD_JZUR98,46174.5700,3503,209,97890.3600,1.3400,CUST_DXJHV8,Standard,13,FLASH_Z3LQOI,18,183,BNDL_UX6ZDN,464.0900,2,Stylish,2.1200,1.1200,13.1814,220.9310,0.0597,27.9447,468.3749
CMP_EAOKO3,PROD_LJPQO2,25383.6100,4626,395,67025.6600,4.4000,CUST_JHTQWG,Premium,13,FLASH_8R81TS,57,96,BNDL_SV5V0B,298.3000,1,Innovative,2.6405,1.6405,5.4872,64.2623,0.0854,14.4889,169.6852
CMP_R5ZPMN,PROD_OB1Q0K,23956.3900,3803,366,86204.0600,3.5900,CUST_EPX0K2,Basic,13,FLASH_QKC8GU,24,33,BNDL_7C16FD,366.9100,4,Innovative,3.5984,2.5984,6.2993,65.4546,0.0962,22.6674,235.5302
CMP_BD96ZH,PROD_KGKFJ4,21801.6000,3321,947,77309.1000,2.4300,CUST_NCVRT7,Standard,35,FLASH_KCCDB1,24,105,BNDL_PHO2KG,495.8900,1,Innovative,3.5460,2.5460,6.5648,23.0218,0.2852,23.2789,81.6358
CMP_5C1X30,PROD_GW8G12,3237.0700,3664,513,21549.4500,2.5500,CUST_K0JYU7,Premium,26,FLASH_ARC9WI,16,172,BNDL_9CN66N,235.8700,4,Stylish,6.6571,5.6571,0.8835,6.3101,0.1400,5.8814,42.0067
CMP_L6RDCP,PROD_2R8XU0,49482.9800,4167,90,35940.0100,3.2600,CUST_GA2REG,Premium,34,FLASH_BAFELI,19,162,BNDL_IOX208,305.2600,1,Affordable,0.7263,-0.2737,11.8750,549.8109,0.0216,8.6249,399.3334
CMP_XFLU71,PROD_FKC9X3,41915.4200,3049,368,6109.3600,2.5500,CUST_K2HDFZ,Standard,24,FLASH_EJR5JO,67,56,BNDL_NBI8EL,481.8000,1,Durable,0.1458,-0.8542,13.7473,113.9006,0.1207,2.0037,16.6015
CMP_60B7CZ,PROD_08S88Q,21404.1800,1300,695,35953.5300,1.1200,CUST_KLA2I0,Basic,17,FLASH_80JLG6,16,103,BNDL_Z8R0EA,267.5800,1,Innovative,1.6797,0.6797,16.4648,30.7974,0.5346,27.6566,51.7317
CMP_3RVKHG,PROD_38MTHC,46547.6600,4073,596,58651.2800,1.1400,CUST_82ILM1,Standard,19,FLASH_3M7CJZ,60,1,BNDL_76YQK5,230.0900,2,Stylish,1.2600,0.2600,11.4283,78.1001,0.1463,14.4000,98.4082
CMP_U224GU,PROD_Q1DS9J,34349.0800,3480,972,48885.7800,1.7900,CUST_IT5B6M,Standard,17,FLASH_TPLEAD,30,36,BNDL_DE98OW,362.2800,2,Innovative,1.4232,0.4232,9.8704,35.3386,0.2793,14.0476,50.2940
CMP_BP446A,PROD_9GMXLM,4613.9600,1273,949,97882.5000,1.5200,CUST_PQSCBW,Premium,34,FLASH_DC993R,54,64,BNDL_9186J9,269.4800,4,Affordable,21.2144,20.2144,3.6245,4.8619,0.7455,76.8912,103.1428
CMP_M0EAJL,PROD_7QVJU4,13519.5800,690,54,75175.5800,1.6400,CUST_F8Y3ED,Basic,18,FLASH_YKR54B,53,82,BNDL_QYNK2V,258.3400,2,Durable,5.5605,4.5605,19.5936,250.3626,0.0783,108.9501,1392.1404
CMP_I4EY9U,PROD_3RP3YT,44760.1500,4614,221,4796.2700,0.6000,CUST_LI0SMX,Premium,22,FLASH_6B0D5E,51,2,BNDL_EA9LWT,407.3800,1,Stylish,0.1072,-0.8928,9.7009,202.5346,0.0479,1.0395,21.7026
CMP_3XIPXF,PROD_XGZ3TU,14240.9000,3738,308,78678.1200,3.4300,CUST_OH0MA9,Standard,8,FLASH_AFLBGW,69,36,BNDL_CTDHBY,376.1700,1,Stylish,5.5248,4.5248,3.8098,46.2367,0.0824,21.0482,255.4484
CMP_IHX1PC,PROD_ZXQEPB,14533.9100,246,599,42929.7900,1.6800,CUST_0AUZ65,Premium,21,FLASH_ANKADH,56,175,BNDL_FAHGPG,132.5700,3,Durable,2.9538,1.9538,59.0809,24.2636,2.4350,174.5113,71.6691
CMP_YG0XRC,PROD_6ULQ1A,6408.5000,3911,485,81940.8800,2.8000,CUST_TRMNJW,Premium,10,FLASH_X1NBGM,51,115,BNDL_Y40KU5,472.5200,1,Innovative,12.7863,11.7863,1.6386,13.2134,0.1240,20.9514,168.9503
CMP_CS1E9T,PROD_D02WBT,47344.8600,3643,568,47849.0800,1.6300,CUST_VUSC5O,Basic,31,FLASH_ONK9F5,35,136,BNDL_WDL4AU,193.5600,3,Durable,1.0106,0.0106,12.9961,83.3536,0.1559,13.1345,84.2413
CMP_LR6TDQ,PROD_TJ4GE7,10738.5100,3287,816,25469.2400,1.7800,CUST_T9TFDC,Standard,26,FLASH_RKEG8O,28,31,BNDL_RK5QAF,373.1200,1,Stylish,2.3718,1.3718,3.2670,13.1599,0.2483,7.7485,31.2123
CMP_552V5J,PROD_GI93ZR,21630.6600,815,711,82483.6200,2.9700,CUST_P9MJLJ,Basic,27,FLASH_XWTOY4,19,75,BNDL_5M5EFA,380.2500,3,Stylish,3.8133,2.8133,26.5407,30.4229,0.8724,101.2069,116.0107
CMP_IM4RZF,PROD_XECPVF,41221.4100,203,349,1205.5200,3.5300,CUST_2TVW82,Standard,10,FLASH_DYM1R8,14,25,BNDL_NQPZE0,349.6500,3,Affordable,0.0292,-0.9708,203.0611,118.1129,1.7192,5.9385,3.4542
CMP_WUF658,PROD_MKJV37,35941.4200,102,715,62396.7800,4.6900,CUST_FFQMZM,Basic,5,FLASH_9VVNY4,64,165,BNDL_MIUF0Z,408.9600,1,Durable,1.7361,0.7361,352.3669,50.2677,7.0098,611.7331,87.2682
CMP_FJB748,PROD_OEYN7W,20799.8100,4127,390,59158.9700,2.7400,CUST_SS41WD,Basic,35,FLASH_DWHVX9,23,67,BNDL_UXCTQ1,132.7300,2,Stylish,2.8442,1.8442,5.0399,53.3328,0.0945,14.3346,151.6897
CMP_FAUEK9,PROD_6S5JHI,1412.7300,2356,50,57695.7000,0.7500,CUST_736LSH,Standard,9,FLASH_X4QIEA,14,149,BNDL_J5TLHX,50.4900,4,Innovative,40.8399,39.8399,0.5996,28.2546,0.0212,24.4888,1153.9140
CMP_W2Q79B,PROD_1VMX6H,42697.5500,4045,307,49292.8900,1.1200,CUST_O17TOK,Premium,32,FLASH_0D39IQ,55,62,BNDL_IGHAUT,164.8600,3,Stylish,1.1545,0.1545,10.5556,139.0800,0.0759,12.1861,160.5632
CMP_BJKUT7,PROD_PQE859,1407.3600,2854,245,69507.1900,1.3300,CUST_OJKN76,Basic,18,FLASH_YBZRW5,11,22,BNDL_V35POL,317.5500,3,Stylish,49.3884,48.3884,0.4931,5.7443,0.0858,24.3543,283.7028
CMP_9BDGZG,PROD_RKC00I,33847.6900,4490,976,30469.6100,2.8200,CUST_N9J42J,Premium,20,FLASH_9I260B,31,17,BNDL_OBI9BH,413.9100,1,Innovative,0.9002,-0.0998,7.5385,34.6800,0.2174,6.7861,31.2189
CMP_KO8K2C,PROD_LP3JQL,25942.4400,1709,752,26159.5700,3.9300,CUST_BECGIZ,Basic,31,FLASH_BA8TRN,66,53,BNDL_83O7EV,309.2000,4,Innovative,1.0084,0.0084,15.1799,34.4979,0.4400,15.3069,34.7867
CMP_BV8DLV,PROD_FUZL2W,18410.0000,1608,799,41567.3000,1.5400,CUST_ZDY3RN,Standard,24,FLASH_LMWDI6,35,98,BNDL_H0MHE2,132.9100,1,Innovative,2.2579,1.2579,11.4490,23.0413,0.4969,25.8503,52.0242
CMP_3155KS,PROD_U5OE2O,1834.3400,1482,876,36004.6000,3.3000,CUST_MYF7FL,Basic,3,FLASH_QYEXLS,28,77,BNDL_YM6JNJ,368.4900,4,Stylish,19.6281,18.6281,1.2377,2.0940,0.5911,24.2946,41.1011
CMP_1XXH5P,PROD_SEQS6Q,48873.2800,4986,838,4953.4000,3.3800,CUST_T3L8E6,Standard,15,FLASH_7OXIN7,64,103,BNDL_IZ14CR,159.8100,4,Affordable,0.1014,-0.8986,9.8021,58.3213,0.1681,0.9935,5.9110
CMP_HDOFBZ,PROD_K4E8UH,28496.2000,186,213,84196.4300,3.8000,CUST_WPJC6I,Basic,28,FLASH_TPREMP,25,7,BNDL_6GTFH2,183.2100,1,Affordable,2.9547,1.9547,153.2054,133.7850,1.1452,452.6690,395.2884
CMP_SX3XRH,PROD_9XNW1X,44574.4600,1513,60,28383.3400,2.1200,CUST_4QD2WD,Standard,13,FLASH_F7WWU8,37,126,BNDL_WJ33EB,222.4100,2,Affordable,0.6368,-0.3632,29.4610,742.9077,0.0397,18.7596,473.0557
CMP_5R0KFS,PROD_CLMBFI,34479.2200,4358,182,28072.0000,4.8700,CUST_8OJNNB,Premium,25,FLASH_AA5A9C,43,116,BNDL_HM530Z,224.6000,3,Innovative,0.8142,-0.1858,7.9117,189.4463,0.0418,6.4415,154.2418
CMP_WVRP7C,PROD_TJ69G8,37199.3400,2892,52,32241.1200,4.9900,CUST_RH1I4Q,Premium,16,FLASH_5OQ6J8,53,36,BNDL_Q9R9X5,426.6200,2,Stylish,0.8667,-0.1333,12.8628,715.3719,0.0180,11.1484,620.0215
CMP_ENZRL3,PROD_WOUKZW,8893.9400,4958,68,26928.5000,2.0400,CUST_CONGJE,Standard,2,FLASH_O3Y9EH,18,198,BNDL_VOVCKB,95.2600,3,Innovative,3.0277,2.0277,1.7939,130.7932,0.0137,5.4313,396.0074
CMP_ZLORYM,PROD_IX0ZOT,9980.8800,4733,826,47395.4800,2.7700,CUST_W9L9VJ,Standard,29,FLASH_LMRE5L,29,106,BNDL_N1YBUX,256.0300,1,Innovative,4.7486,3.7486,2.1088,12.0834,0.1745,10.0138,57.3795
CMP_U9XMFP,PROD_CFHV0K,40426.6300,333,817,6560.7200,3.5100,CUST_MGH1YF,Standard,13,FLASH_8FFU2Y,56,82,BNDL_8PZJF9,409.0300,1,Stylish,0.1623,-0.8377,121.4013,49.4818,2.4535,19.7019,8.0303
CMP_YZQG8X,PROD_ERLUML,30917.9900,3512,956,73180.6800,0.9700,CUST_AUVZZR,Premium,16,FLASH_VYC3RJ,53,131,BNDL_NTUET3,367.9600,1,Affordable,2.3669,1.3669,8.8035,32.3410,0.2722,20.8373,76.5488
CMP_JTRHT7,PROD_R29BZU,1543.4200,4580,339,49087.4200,3.8900,CUST_X3EIQ2,Premium,2,FLASH_MJG6E8,55,63,BNDL_BHJNYT,479.9400,1,Affordable,31.8043,30.8043,0.3370,4.5529,0.0740,10.7178,144.8006
CMP_X7MNXE,PROD_8JXSQO,4222.0400,720,278,59445.4100,3.9800,CUST_RD1XIP,Basic,2,FLASH_2F3BJW,40,86,BNDL_TX6WUF,273.0500,3,Stylish,14.0798,13.0798,5.8639,15.1872,0.3861,82.5631,213.8324
CMP_YH0BF3,PROD_28IMJQ,27654.0900,3095,431,47337.1900,3.1100,CUST_7F2964,Standard,16,FLASH_DRL27R,45,67,BNDL_9GQDSW,85.6500,4,Affordable,1.7118,0.7118,8.9351,64.1626,0.1393,15.2947,109.8311
